,Température (°C),Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Humidité,Pression station,date,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),production_totale
142,10.405312500000022,300.0,5.384062500000001,71.796875,99187.6875,2013-05-23,2628182.0,154922.0,2055136.0,121560.0,31801.0,581111.0,-27634.0,30600.0,-321174.0,2975130.0
143,8.249062500000022,280.0,4.8734375,74.1375,99138.5,2013-05-24,2717698.0,168731.0,2077531.0,77111.0,31560.0,605816.0,-22764.0,30837.0,-252894.0,2991586.0
144,9.321875000000023,290.0,4.8334375000000005,73.29375,99441.65625,2013-05-25,2398127.0,66364.0,1933653.0,88320.0,36241.0,546115.0,-46554.0,31976.0,-259710.0,2702669.0
145,10.584905660377382,260.0,3.4163522012578618,68.12578616352201,99626.2893081761,2013-05-26,2193957.0,42071.0,1910152.0,57226.0,43708.0,508107.0,-86169.0,32256.0,-315045.0,2593520.0
146,12.612618296529993,180.0,2.6599369085173503,65.84542586750788,98961.79810725553,2013-05-27,2460333.0,104694.0,2024019.0,33595.0,45353.0,592425.0,-24835.0,31559.0,-348236.0,2831645.0
147,11.360377358490588,230.0,3.993081761006289,80.00314465408805,98371.32075471699,2013-05-28,2536581.0,127002.0,1994580.0,86208.0,23271.0,601844.0,-29531.0,31238.0,-299806.0,2864143.0
148,10.235646687697184,250.0,3.769085173501577,78.48895899053628,98472.96529968454,2013-05-29,2592353.0,144570.0,2050779.0,52966.0,30811.0,601366.0,-24371.0,31127.0,-296662.0,2911619.0
149,11.393125000000023,290.0,4.0934375,82.571875,98831.375,2013-05-30,2615334.0,123828.0,2089977.0,58025.0,24606.0,604229.0,-15095.0,31351.0,-303330.0,2932016.0
150,12.882747603833888,320.0,4.979233226837061,80.65495207667732,99226.1661341853,2013-05-31,2537862.0,126947.0,2090446.0,130309.0,27317.0,574667.0,-28891.0,31833.0,-416523.0,2981519.0
151,14.482812500000026,310.0,5.2075000000000005,75.128125,99706.5625,2013-06-01,2168212.0,42494.0,1897911.0,131380.0,34473.0,497387.0,-55160.0,31825.0,-413822.0,2635470.0
152,14.271562500000025,300.0,4.5640625,69.65,100074.6875,2013-06-02,1976299.0,42564.0,1659031.0,110807.0,40854.0,449117.0,-79711.0,31331.0,-279463.0,2333704.0
153,13.99059561128529,50.0,4.5109717868338555,65.2319749216301,100127.93103448275,2013-06-03,2342021.0,63732.0,2032155.0,127960.0,47887.0,530698.0,-25636.0,29597.0,-466199.0,2832029.0
154,14.426688102893914,50.0,3.9138263665594857,66.29581993569131,99906.30225080386,2013-06-04,2354831.0,95500.0,2101520.0,81745.0,46879.0,525757.0,-30411.0,30202.0,-498119.0,2881603.0
155,16.688461538461564,80.0,2.828205128205128,68.56089743589743,99580.19230769231,2013-06-05,2333868.0,100665.0,2116978.0,44967.0,47525.0,549373.0,-36505.0,29790.0,-520707.0,2889298.0
156,18.770886075949388,100.0,3.0582278481012657,65.77848101265823,99529.87341772152,2013-06-06,2315569.0,76527.0,2099557.0,53896.0,46838.0,556507.0,-35892.0,28307.0,-511882.0,2861632.0
157,19.068338557993755,90.0,3.1307210031347963,66.74921630094043,99536.55172413793,2013-06-07,2271472.0,49267.0,2084854.0,61657.0,44379.0,556002.0,-38145.0,29481.0,-517738.0,2825640.0
158,16.736562500000023,110.0,3.7915625,76.05,99211.8125,2013-06-08,1991999.0,41990.0,1825321.0,107154.0,23433.0,505587.0,-62300.0,29759.0,-480697.0,2533244.0
159,14.631875000000022,130.0,3.6615625,82.11875,98927.625,2013-06-09,1869675.0,41992.0,1737677.0,58420.0,23655.0,481981.0,-84033.0,30085.0,-421825.0,2373810.0
160,15.161949685534614,255.0,2.987735849056604,78.72327044025157,99235.78616352202,2013-06-10,2254369.0,74506.0,2025479.0,29424.0,28710.0,542190.0,-28935.0,29708.0,-448407.0,2730017.0
161,16.837304075235135,210.0,3.3768025078369908,76.87147335423198,99505.61128526645,2013-06-11,2302783.0,99297.0,2088015.0,47324.0,34929.0,504396.0,-27603.0,29228.0,-474560.0,2803189.0
162,19.140752351097202,210.0,3.724764890282132,74.52664576802508,99704.8275862069,2013-06-12,2314589.0,78886.0,2065295.0,91995.0,39401.0,511060.0,-28504.0,29853.0,-475172.0,2816490.0
163,17.10943396226417,240.0,4.016352201257861,78.69496855345912,99757.32704402515,2013-06-13,2308124.0,58082.0,2037916.0,102235.0,28555.0,487907.0,-33457.0,30168.0,-405009.0,2744863.0
164,16.412187500000023,170.0,2.795,73.728125,99671.25,2013-06-14,2265925.0,41818.0,2041030.0,30839.0,42789.0,522549.0,-23361.0,30709.0,-422150.0,2709734.0
165,17.422468354430404,240.0,3.8512658227848102,71.45253164556962,99488.79746835443,2013-06-15,1987517.0,42186.0,1680693.0,108608.0,38423.0,488531.0,-58054.0,31179.0,-345776.0,2389620.0
166,18.92163009404391,140.0,2.7260188087774297,69.57680250783699,99287.61755485894,2013-06-16,1850447.0,43331.0,1594845.0,42194.0,45871.0,449319.0,-69109.0,31398.0,-289127.0,2206958.0
167,20.471473354231996,140.0,4.2009404388714735,70.45141065830721,98926.52037617555,2013-06-17,2273346.0,94936.0,1931657.0,90364.0,35294.0,498353.0,-40762.0,29632.0,-367908.0,2680236.0
168,20.330599369085196,160.0,2.991482649842271,74.57097791798107,99181.10410094637,2013-06-18,2340350.0,114535.0,2011432.0,39314.0,28145.0,481871.0,-30761.0,28573.0,-334507.0,2703870.0
169,19.333333333333357,180.0,3.6550314465408804,79.25786163522012,99133.11320754717,2013-06-19,2339022.0,140826.0,1913861.0,59601.0,25811.0,457666.0,-31762.0,28612.0,-257383.0,2626377.0
170,17.181818181818205,200.0,3.4235109717868335,81.18495297805643,99260.0,2013-06-20,2321367.0,143817.0,1923365.0,42834.0,27602.0,462335.0,-30858.0,28919.0,-278443.0,2628872.0
171,16.28125000000002,230.0,3.8024999999999998,78.54375,99529.84375,2013-06-21,2269198.0,75543.0,1927074.0,79056.0,29797.0,481615.0,-29622.0,30100.0,-326220.0,2623185.0
172,16.96093750000002,240.0,4.9243749999999995,74.6125,99607.75,2013-06-22,1990493.0,41875.0,1670910.0,163444.0,35364.0,464075.0,-45549.0,31829.0,-373182.0,2407497.0
173,15.618037974683565,270.0,6.2740506329113925,71.17405063291139,99743.1329113924,2013-06-23,1868010.0,42237.0,1443805.0,198152.0,34589.0,459056.0,-56984.0,32350.0,-287008.0,2210189.0
174,14.393730407523535,290.0,4.774608150470219,68.76175548589342,100240.15673981191,2013-06-24,2251332.0,113122.0,1805472.0,81599.0,34716.0,504333.0,-23789.0,31742.0,-297768.0,2570984.0
175,14.833750000000023,295.0,3.3512500000000003,66.503125,100453.25,2013-06-25,2299478.0,121219.0,1911728.0,47006.0,39878.0,476719.0,-31038.0,32028.0,-299832.0,2628578.0
176,15.54357366771162,220.0,3.160501567398119,62.97805642633229,100569.6551724138,2013-06-26,2300832.0,132726.0,1907087.0,42533.0,45789.0,485183.0,-30337.0,32580.0,-316544.0,2645898.0
177,15.62295597484279,290.0,3.4471698113207547,66.34905660377359,100409.27672955974,2013-06-27,2307265.0,100424.0,1987210.0,47895.0,40452.0,457619.0,-29367.0,32776.0,-331499.0,2666376.0
178,15.530937500000022,280.0,3.84875,76.140625,100137.15625,2013-06-28,2283203.0,101832.0,2033523.0,54126.0,27721.0,452387.0,-26068.0,33723.0,-395752.0,2703312.0
179,16.512500000000024,290.0,4.3168750000000005,78.99375,100228.46875,2013-06-29,2012404.0,43139.0,1882654.0,89184.0,26815.0,405597.0,-40887.0,35458.0,-431310.0,2482847.0
180,17.644062500000025,260.0,2.768125,71.884375,100165.40625,2013-06-30,1861006.0,41331.0,1713563.0,30761.0,43959.0,360128.0,-69059.0,34977.0,-296335.0,2224719.0
181,18.455485893416952,230.0,2.3626959247648904,71.66771159874608,99725.14106583071,2013-07-01,2247902.0,72366.0,1950016.0,15773.0,45005.0,464473.0,-27636.0,32503.0,-306307.0,2580136.0
182,18.743217665615166,190.0,2.94794952681388,74.6845425867508,99395.48895899054,2013-07-02,2311499.0,88775.0,1970553.0,41549.0,37642.0,460524.0,-29434.0,33139.0,-293006.0,2632182.0
183,17.479872204472866,250.0,4.468690095846646,83.63897763578275,99427.15654952076,2013-07-03,2326377.0,133693.0,1966936.0,99008.0,19623.0,478516.0,-36587.0,34060.0,-370612.0,2731836.0
184,18.21222570532918,270.0,3.359247648902821,76.70219435736676,100088.18181818182,2013-07-04,2322022.0,137829.0,1999044.0,46143.0,36426.0,482879.0,-33054.0,34099.0,-383086.0,2736420.0
185,19.957187500000025,90.0,2.78875,71.340625,100451.15625,2013-07-05,2296739.0,90713.0,2032116.0,24871.0,45314.0,471085.0,-35824.0,34775.0,-368046.0,2698874.0
186,21.383699059561152,70.0,3.021630094043887,67.39184952978056,100338.18181818182,2013-07-06,2024748.0,40019.0,1902376.0,48657.0,49667.0,419041.0,-40922.0,34247.0,-430094.0,2494007.0
187,22.672100313479646,50.0,3.573040752351097,64.41692789968653,100336.64576802508,2013-07-07,1882117.0,40181.0,1739529.0,87251.0,47885.0,376125.0,-55434.0,34240.0,-389378.0,2325211.0
188,22.788993710691848,50.0,3.85251572327044,62.9811320754717,100288.96226415095,2013-07-08,2306187.0,75497.0,2017683.0,101009.0,47016.0,448869.0,-25990.0,33363.0,-392971.0,2723437.0
189,22.667610062893107,50.0,3.592767295597484,64.67295597484276,99915.59748427673,2013-07-09,2374991.0,136811.0,2005065.0,78607.0,44380.0,439343.0,-19958.0,33536.0,-344590.0,2737742.0
190,21.921383647798766,50.0,3.7896226415094336,66.23584905660377,99611.03773584905,2013-07-10,2383635.0,119737.0,2039331.0,98144.0,42506.0,416928.0,-20981.0,34333.0,-348159.0,2750979.0
191,20.19211356466879,50.0,4.363406940063092,66.94321766561514,99614.00630914826,2013-07-11,2356197.0,106659.0,2018938.0,95349.0,45793.0,421687.0,-19434.0,34711.0,-349302.0,2723137.0
192,20.55854430379749,50.0,3.692088607594937,64.60126582278481,99770.50632911392,2013-07-12,2323482.0,114707.0,1997377.0,64043.0,48287.0,421060.0,-18630.0,35465.0,-340616.0,2680939.0
193,20.923717948717975,60.0,3.37724358974359,65.58653846153847,99958.26923076923,2013-07-13,2041151.0,61248.0,1840233.0,56990.0,45683.0,367018.0,-46271.0,36421.0,-321994.0,2407593.0
194,21.82563291139243,65.0,3.0126582278481013,62.90506329113924,100026.42405063291,2013-07-14,1885551.0,40019.0,1828677.0,41271.0,43791.0,330785.0,-48822.0,33721.0,-385675.0,2318264.0
195,22.425236593059964,220.0,2.668454258675079,62.2807570977918,100047.88643533122,2013-07-15,2302294.0,153422.0,1990792.0,22206.0,46556.0,388875.0,-24046.0,33072.0,-310409.0,2634923.0
196,22.404687500000023,100.0,2.6721875,62.875,99944.84375,2013-07-16,2366875.0,131057.0,2010904.0,23497.0,42377.0,404897.0,-29335.0,34551.0,-252834.0,2647283.0
197,22.291875000000026,190.0,2.7596875,65.225,99962.90625,2013-07-17,2370832.0,138474.0,2053334.0,41362.0,38127.0,408151.0,-30566.0,34657.0,-314552.0,2714105.0
198,21.956050955414035,70.0,3.125796178343949,68.74203821656052,99888.53503184713,2013-07-18,2366856.0,105428.0,2095939.0,73348.0,36412.0,408912.0,-34272.0,34217.0,-354878.0,2754256.0
199,22.361562500000023,70.0,3.3340625000000004,69.21875,99709.75,2013-07-19,2334793.0,83326.0,2026289.0,78215.0,40018.0,432132.0,-29838.0,35504.0,-332571.0,2695484.0
200,23.429559748427696,70.0,3.2880503144654085,64.4748427672956,99516.4465408805,2013-07-20,2062552.0,42240.0,2018280.0,66497.0,44197.0,362760.0,-59649.0,35497.0,-448984.0,2569471.0
201,24.475937500000022,120.0,2.658125,61.875,99498.25,2013-07-21,1930020.0,42378.0,1947305.0,27118.0,44794.0,315809.0,-62997.0,36337.0,-422422.0,2413741.0
202,24.75830721003137,180.0,2.3144200626959246,61.470219435736674,99474.6394984326,2013-07-22,2347261.0,112731.0,2070708.0,17882.0,42966.0,425665.0,-31051.0,34388.0,-327776.0,2704340.0
203,22.902500000000025,220.0,2.5846875000000002,69.0125,99294.5,2013-07-23,2387084.0,147171.0,2030382.0,23413.0,37122.0,420524.0,-34453.0,34108.0,-272997.0,2692720.0
204,22.58864353312305,200.0,2.408832807570978,72.03785488958991,99458.45425867508,2013-07-24,2373759.0,149033.0,2041790.0,14949.0,39212.0,430223.0,-35319.0,34530.0,-302387.0,2709737.0
205,23.792187500000026,190.0,2.5378125000000002,69.41875,99378.21875,2013-07-25,2393486.0,166444.0,2108047.0,23103.0,41937.0,414526.0,-34934.0,34282.0,-361678.0,2788339.0
206,23.871159874608175,160.0,2.817554858934169,70.10344827586206,99141.31661442007,2013-07-26,2335853.0,163174.0,2092233.0,43670.0,40022.0,407120.0,-36554.0,33212.0,-408821.0,2779431.0
207,23.451437699680536,170.0,3.6300319488817894,69.82108626198082,98874.15335463258,2013-07-27,2031448.0,84803.0,1878508.0,73193.0,37439.0,345017.0,-40676.0,33058.0,-381707.0,2452018.0
208,21.450000000000024,190.0,3.718387096774194,73.55483870967743,99203.35483870968,2013-07-28,1856807.0,75091.0,1846587.0,56355.0,31344.0,329428.0,-61978.0,34252.0,-456122.0,2373057.0
209,20.01273885350321,240.0,4.38375796178344,73.99044585987261,99758.85350318471,2013-07-29,2143216.0,134894.0,1905441.0,90826.0,34832.0,417011.0,-31330.0,31525.0,-441769.0,2614529.0
210,20.317500000000024,230.0,4.475312499999999,72.396875,99957.90625,2013-07-30,2191906.0,109734.0,1947625.0,127808.0,38367.0,390318.0,-41019.0,33055.0,-415789.0,2646907.0
211,22.63607594936711,180.0,2.801898734177215,66.5632911392405,99726.32911392405,2013-07-31,2222058.0,114433.0,1960060.0,39379.0,44297.0,429257.0,-30084.0,34023.0,-371040.0,2621449.0
212,24.862068965517263,150.0,3.570219435736677,60.47335423197492,99193.73040752352,2013-08-01,2254229.0,130241.0,2018953.0,86252.0,47404.0,408889.0,-32990.0,32962.0,-439187.0,2724701.0
213,24.338871473354256,190.0,3.8147335423197495,60.9435736677116,99157.24137931035,2013-08-02,2209202.0,96493.0,2048048.0,93540.0,43023.0,407889.0,-31119.0,33784.0,-484126.0,2722777.0
214,21.939062500000023,240.0,3.3459375000000002,64.96875,99756.96875,2013-08-03,1937527.0,86074.0,1839400.0,49153.0,37992.0,322001.0,-47328.0,35321.0,-386696.0,2369941.0
215,21.917554858934196,210.0,2.6322884012539185,65.45454545454545,99874.79623824451,2013-08-04,1814186.0,80471.0,1879773.0,19017.0,43884.0,293794.0,-69869.0,35659.0,-470074.0,2352598.0
216,22.387812500000024,190.0,3.5034374999999995,69.15625,99434.78125,2013-08-05,2090121.0,134777.0,1975056.0,69336.0,39476.0,335336.0,-34641.0,32453.0,-463344.0,2586434.0
217,20.802812500000023,220.0,2.503125,73.053125,99405.3125,2013-08-06,2093722.0,164136.0,1982164.0,23426.0,32260.0,351256.0,-32838.0,32402.0,-460762.0,2585644.0
218,18.797777777777803,200.0,2.9923809523809526,81.53968253968254,99066.76190476191,2013-08-07,2045760.0,159374.0,2008807.0,35945.0,19861.0,362514.0,-28258.0,33798.0,-547939.0,2620299.0
219,18.5855799373041,280.0,3.0410658307210032,76.69278996865204,99662.44514106584,2013-08-08,2016830.0,128412.0,1991727.0,39568.0,30249.0,385075.0,-33952.0,34890.0,-560849.0,2609921.0
220,19.218238993710713,260.0,3.8305031446540876,71.5754716981132,100079.8427672956,2013-08-09,2001190.0,67689.0,2008728.0,76330.0,38431.0,393844.0,-41276.0,36511.0,-580758.0,2621533.0
221,19.280000000000022,290.0,3.2806249999999997,66.88125,100063.0625,2013-08-10,1828259.0,44538.0,1907748.0,49970.0,42616.0,300270.0,-66717.0,36570.0,-488360.0,2381712.0
222,19.753437500000025,230.0,2.3965625,67.23125,99831.5625,2013-08-11,1724822.0,45273.0,1815509.0,27357.0,43218.0,264433.0,-62421.0,34805.0,-444927.0,2230595.0
223,20.169687500000023,260.0,2.8946875,67.5875,99602.46875,2013-08-12,1980419.0,45800.0,1998917.0,40285.0,41851.0,331639.0,-29304.0,34081.0,-484571.0,2492573.0
224,18.99367088607597,290.0,3.1218354430379747,65.24683544303798,99971.67721518988,2013-08-13,2008716.0,44704.0,2018174.0,41940.0,39132.0,309606.0,-32415.0,34277.0,-448426.0,2487833.0
225,18.726045016077194,240.0,3.010289389067524,62.266881028938904,100171.44694533762,2013-08-14,2007338.0,46577.0,2010865.0,34980.0,45607.0,329003.0,-28233.0,35676.0,-468853.0,2502708.0
226,19.87019230769233,160.0,2.1798076923076923,62.75961538461539,100035.51282051283,2013-08-15,1821522.0,44116.0,1934258.0,15058.0,45231.0,239026.0,-61099.0,35935.0,-432728.0,2313624.0
227,20.671202531645594,220.0,2.4585443037974684,66.48417721518987,99725.47468354431,2013-08-16,1968203.0,60939.0,1917820.0,23224.0,39791.0,253352.0,-39836.0,35298.0,-324070.0,2330424.0
228,21.010937500000022,230.0,2.9765625,68.15,99595.0,2013-08-17,1872330.0,57216.0,1814034.0,57448.0,39886.0,213282.0,-46432.0,35884.0,-300679.0,2217750.0
229,21.05548589341695,230.0,3.249216300940439,70.55485893416927,99438.08777429468,2013-08-18,1777850.0,44177.0,1821687.0,73909.0,35660.0,178689.0,-61419.0,35590.0,-352127.0,2189712.0
230,19.535312500000025,280.0,3.5284375,70.43125,99883.71875,2013-08-19,2049830.0,160044.0,1964565.0,62056.0,31411.0,245797.0,-32319.0,34810.0,-418222.0,2498683.0
231,18.83438485804419,160.0,3.068454258675079,61.28706624605678,100325.67823343849,2013-08-20,2086492.0,191216.0,1968230.0,44711.0,46221.0,257418.0,-29642.0,34775.0,-428182.0,2542571.0
232,19.756151419558385,80.0,2.732492113564669,58.14511041009464,99985.61514195583,2013-08-21,2104739.0,191547.0,1949719.0,38287.0,45776.0,296252.0,-31194.0,34700.0,-422027.0,2556281.0
233,21.001875000000023,90.0,2.9415625,59.759375,99508.34375,2013-08-22,2130436.0,193963.0,1941752.0,58926.0,41461.0,291430.0,-27893.0,34395.0,-405359.0,2561927.0
234,21.3358490566038,210.0,2.5066037735849056,66.66981132075472,99360.06289308176,2013-08-23,2139180.0,194577.0,1925912.0,35464.0,36446.0,302943.0,-26082.0,34813.0,-366619.0,2530155.0
235,19.006109324758864,270.0,4.222186495176849,74.79742765273312,99463.37620578778,2013-08-24,1923828.0,102262.0,1811766.0,88248.0,23977.0,217631.0,-54523.0,34493.0,-301738.0,2278377.0
236,16.75980707395501,260.0,3.714147909967845,75.80385852090032,99319.51768488745,2013-08-25,1791428.0,83451.0,1795707.0,58146.0,26531.0,207763.0,-55186.0,34734.0,-361449.0,2206332.0
237,17.603536977491984,210.0,3.044694533762058,75.28938906752411,99389.96784565916,2013-08-26,2138512.0,201208.0,1866418.0,40089.0,31106.0,267765.0,-27800.0,32171.0,-274230.0,2438757.0
238,17.83690851735018,300.0,2.9772870662460567,74.45110410094637,99438.07570977918,2013-08-27,2228012.0,272796.0,1893190.0,40337.0,30512.0,299408.0,-29727.0,32936.0,-313253.0,2569179.0
239,18.05656250000002,260.0,3.051875,70.68125,99710.4375,2013-08-28,2240482.0,272664.0,1873330.0,42853.0,36093.0,282013.0,-30813.0,34372.0,-271796.0,2541325.0
240,18.23103448275864,240.0,2.3874608150470222,67.81191222570533,99944.9843260188,2013-08-29,2257706.0,280240.0,1906348.0,20839.0,38447.0,262488.0,-30880.0,35068.0,-256625.0,2543430.0
241,18.71062500000002,250.0,2.4984375,66.95625,99960.4375,2013-08-30,2239009.0,258484.0,1943739.0,27855.0,39445.0,221923.0,-26194.0,35219.0,-263235.0,2526665.0
242,18.843125000000022,300.0,3.034375,68.740625,100165.5,2013-08-31,1971590.0,122724.0,1918138.0,47372.0,35247.0,188523.0,-47321.0,34611.0,-329404.0,2346615.0
243,17.869375000000026,220.0,3.6465625000000004,63.940625,100444.375,2013-09-01,1834867.0,102101.0,1859169.0,62453.0,41745.0,174079.0,-70950.0,33821.0,-369234.0,2273368.0
244,17.974687500000023,235.0,3.0240625000000003,60.1,100464.84375,2013-09-02,2220735.0,186441.0,1990371.0,44054.0,44161.0,249955.0,-27418.0,33080.0,-301556.0,2548062.0
245,19.35343750000002,90.0,2.3234375,60.69375,100317.03125,2013-09-03,2306911.0,247735.0,2015259.0,23598.0,44844.0,305182.0,-24891.0,33476.0,-339981.0,2670094.0
246,21.33702531645572,120.0,2.319620253164557,61.563291139240505,99838.98734177215,2013-09-04,2343607.0,276378.0,1958390.0,33720.0,44196.0,296436.0,-26690.0,32389.0,-272957.0,2641509.0
247,21.73722397476343,170.0,2.6659305993690854,61.88328075709779,99254.79495268139,2013-09-05,2348554.0,271781.0,1952543.0,40974.0,42434.0,293943.0,-26996.0,32451.0,-260315.0,2634126.0
248,19.135555555555577,240.0,2.937777777777778,71.31428571428572,99100.41269841269,2013-09-06,2292340.0,235471.0,1977761.0,45694.0,28670.0,276732.0,-23810.0,33898.0,-283782.0,2598226.0
249,16.64826498422715,210.0,2.437854889589905,77.54258675078864,99507.57097791797,2013-09-07,1987757.0,148419.0,1911875.0,27001.0,19773.0,211119.0,-44284.0,33997.0,-321709.0,2352184.0
250,15.797500000000023,245.0,2.6759375,77.325,99838.40625,2013-09-08,1848488.0,96154.0,1966359.0,32965.0,24076.0,215488.0,-68290.0,32887.0,-452710.0,2367929.0
251,15.731250000000022,230.0,4.0734375,76.43125,99855.1875,2013-09-09,2231241.0,183307.0,2003074.0,97853.0,31347.0,272387.0,-24320.0,32207.0,-366252.0,2620175.0
252,15.700628930817633,295.0,3.893081761006289,73.37421383647799,99804.87421383648,2013-09-10,2270067.0,221987.0,1931086.0,80736.0,30335.0,289327.0,-18421.0,32105.0,-298778.0,2585576.0
253,14.46107594936711,300.0,4.187341772151899,71.9113924050633,99886.29746835443,2013-09-11,2324993.0,221145.0,2050295.0,96958.0,28415.0,283639.0,-17969.0,32986.0,-372128.0,2713438.0
254,15.044761904761927,270.0,3.3057142857142856,78.32380952380953,99901.74603174604,2013-09-12,2345885.0,255141.0,2098286.0,36622.0,23378.0,316212.0,-17567.0,32677.0,-400513.0,2762316.0
255,16.524764890282157,240.0,3.0112852664576804,80.77115987460814,99990.78369905957,2013-09-13,2315908.0,194623.0,2088089.0,48137.0,26724.0,309336.0,-20959.0,32947.0,-364647.0,2699856.0
